item_id,item_name,quantity,item_category_id,shop_id
4556,MARLEY BOB & THE WAILERS  Exodus  30th Anniversary Edition  LP,220,58,54
4557,MARLEY BOB & THE WAILERS  Gold  2CD,97,55,27
4558,MARLEY BOB & THE WAILERS  Kaya  LP,137,58,25
4559,MARLEY BOB & THE WAILERS  Legend,100,55,21
4560,MARLEY BOB & THE WAILERS  Legend  2LP,44,58,54
4561,MARLEY BOB & THE WAILERS  Legend  50 Reggae Classics  3CD,110,55,46
4562,MARLEY BOB & THE WAILERS  Legend  DVD,114,59,25
4563,MARLEY BOB & THE WAILERS  Live At The Rainbow  Limited Edition (фирм.),172,59,31
4564,MARLEY BOB & THE WAILERS  Mellow Moods  2CD,110,55,19
4565,MAROON 5  Overexposed,15,55,25
4566,"MARTIN, DEAN Forever Cool (фирм)",112,56,56
4567,"MARTIN, RICKY MTV Unplugged (Фирм.)",8,56,22
4568,"MARTIN, RICKY Ricky Martin MTV Unplugged (Фирм.)",278,56,25
4569,MASSIVE ATTACK  Blue Lines,59,55,25
4570,MASSIVE ATTACK  Heligoland,178,55,27
4571,MATSUEV DENIS & NEW YORK PHILHARMONIC  Sergei Rachmaninoff & George Gershvin,34,55,25
4572,MATSUI KEIKO  The Best Of,15,55,21
4573,MAURIAT PAUL  Best Of,180,55,24
4574,MAURIAT PAUL  Love Is Blue,194,55,0
4575,MAURIAT PAUL  The Russian Album,33,55,54
4576,MCCARTNEY PAUL  Band Of The Run  Original Recording Remastered  2LP,139,58,37
4577,MCCARTNEY PAUL  Chaos And Creation In The Backyard (фирм.),23,56,27
4578,MCCARTNEY PAUL  Flaming Pie (фирм.),208,56,7
4579,MCCARTNEY PAUL  Kisses On The Bottom,49,55,19
4580,MCCARTNEY PAUL  Kisses On The Bottom  2LP,251,58,54
4581,MCCARTNEY PAUL  Kisses On The Bottom  Deluxe Edition (фирм.),141,56,18
4582,MCCARTNEY PAUL  McCartney I  Original Recording Remastered  2LP,2,58,57
4583,MCCARTNEY PAUL  New,238,55,56
4584,MCCARTNEY PAUL  New  Deluxe Edition (фирм.),129,56,42
4585,MCCARTNEY PAUL  New  LP,255,58,27
4586,MCCARTNEY PAUL  Ram  2LP,36,58,25
4587,MCCARTNEY PAUL  Ram  Special Edition  2CD (фирм.),43,56,6
4588,MCCARTNEY PAUL  Venus And Mars  2LP,82,58,31
4589,MCCARTNEY PAUL  Wings Over America  2CD,168,55,19
4590,"MCCARTNEY, PAUL Ecce Cor Meum (Фирм.)",178,56,54
4591,"MCCARTNEY, PAUL In Red Square (Фирм.)",27,59,31
4592,MEGADETH  Anthology  Set the World A Fire  2CD,114,55,50
4593,MEGADETH  Killing Is My Business LP,291,58,25
4594,MEGADETH  Peace Sells... But Who`s Buying  LP,240,58,39
4595,MEGADETH  Rust In Peace  LP,274,58,25
4596,"MEGADETH  So Far, So Good... So What?  LP",118,58,25
4597,MEGADETH  Super Collider,55,55,30
4598,MEGADETH  Th1rt3en,258,55,25
4599,MERCURY FREDDIE  The Great Pretender  Blu-Ray,105,59,21
4600,MERCURY FREDDIE  The Very Best Of,52,55,12
4601,METALLICA,189,55,16
4602,METALLICA  Death Magnetic,27,55,28
4603,METALLICA  Death Magnetic  5LP,270,58,23
4604,METALLICA  Garage Inc.  2CD,267,55,6
4605,METALLICA  Garage Inc.  3LP,90,58,54
4606,METALLICA  Kill` Em All  LP,75,58,30
4607,METALLICA  Master Of Puppets,216,55,19
4608,METALLICA  Master Of Puppets  LP,174,58,18
4609,METALLICA  Master Of Puppets (фирм.),23,56,25
4610,METALLICA  Metallica,274,55,24
4611,METALLICA  Metallica  2LP,102,58,25
4612,METALLICA  Quebec Magnetic  2DVD (фирм.),258,59,25
4613,METALLICA  Ride The Lighting  Remastered  LP,12,58,18
4614,METALLICA  The Videos 1989-2004  DVD,76,59,25
4615,METALLICA  Through The Never  2CD,85,55,44
4616,METALLICA  Through The Never  3LP,195,58,17
4617,METALLICA & LOU REED  Lulu  2CD,289,55,25
4618,METALLICA ...And Justice For All 2LP,266,58,37
4619,METALLICA Cunning Stunts DVD (Кир.),4,59,54
4620,METALLICA S&M 2DVD,63,59,25
4621,"METALLICA, SLAYER, MEGADETH, ANTHRAX  The Big Four  Live From Sofia  2DVD",10,59,27
4622,"METRO: Last Light [PC, Цифровая версия]",203,31,55
4623,MGMT  MGMT,8,55,37
4624,MICHAEL GEORGE  Live In London  2DVD,269,59,31
4625,MICHAEL GEORGE  Live In London  Blu-Ray (фирм.),173,59,25
4626,MICHAEL GEORGE  Older,83,55,1
4627,MICHAEL GEORGE  Songs From The Last Century,93,55,25
4628,MICHAEL GEORGE  Symphonica,274,55,50
4629,MICHAEL GEORGE  Symphonica  2LP,248,58,18
4630,MICHAEL GEORGE Twenty Five  Greatest Videos  2DVD (фирм.),86,59,54
4631,"MICHAEL, GEORGE Twenty Five DVD+CD",71,59,54
4632,MIDORI  A Promise Of Angels,10,55,25
4633,"MINECRAFT PAPERCRAFT - Игровой мир ""Большой набор"" 90 деталей",156,67,54
4634,"MINECRAFT PAPERCRAFT - Игровой мир ""Вагонетка и ТНТ"" 48 деталей",188,67,27
4635,"MINECRAFT PAPERCRAFT - Игровой мир ""Враждебные мобы"" 30 деталей",235,67,54
4636,"MINECRAFT PAPERCRAFT - Игровой мир ""Дружелюбные мобы"" 30 деталей",158,67,54
4637,"MINECRAFT PAPERCRAFT - Игровой мир ""Предметы"" 30 деталей",96,67,54
4638,"MINECRAFT PAPERCRAFT - Игровой мир ""Снежный биом"" 48 деталей",169,67,25
4639,"MINECRAFT PAPERCRAFT - Игровой мир ""Убежище"" 48 деталей",200,67,54
4640,MINOGUE KYLIE  Aphrodite Les Folies  Live In London  2Blu-Ray,74,59,35
4641,MINOGUE KYLIE  Kiss Me Once,150,55,53
4643,MINOGUE KYLIE  The Best Of,32,55,19
4644,MOBY  Destroyed,6,55,4
4645,MOBY  Go - The Very Best Of Moby,111,55,29
4646,MOBY  Innocents,42,55,44
4647,MOBY  Innocents  2LP+CD,107,58,12
4648,MOBY  Wait For Me,107,55,6
4649,MOBY Go - The Very Best Of Moby CD+DVD (Фирм.),70,56,6
4650,MOBY Play The DVD (Фирм.),187,59,25
4651,MODERN TALKING & BLUE SYSTEM  Das Nummer 1 Album!,282,55,19
4652,MODERN TALKING The Final Album DVD (Кир.),212,59,25
4653,MOONBEAM  Atom (digipack),206,55,16
4654,MOONBEAM  The Random  2CD (digipack),285,55,42
4655,MOONBEAM  The Secret (digipack),287,55,27
4656,MOOR ANDY  Zero Point One (digipack),11,55,0
4657,MOORE GARY  All The Best  2CD (фирм.),8,56,25
4658,MOORE GARY  Back To The Blues,245,55,29
4659,MOORE GARY  Bad For You Baby  Original Recording Remastered  2LP,153,58,18
4660,MOORE GARY  Ballads & Blues 1982-1994  LP,292,58,25
4661,MOORE GARY  Blues For Jimi  2LP,278,58,6
4662,MOORE GARY  Blues For Jimi  DVD,4,59,6
4663,MOORE GARY  Live At Monsters Of Rock  DVD (Кир.),78,59,25
4664,MOORE GARY  Live At Montreux  1995  2LP+CD,35,58,57
4665,MOORE GARY  Live At Montreux  1997  2LP+CD,32,58,6
4666,MOORE GARY  Live At Montreux  2010,294,55,35
4667,MOORE GARY  Live At Montreux 2010  Blu-Ray,217,59,25
4668,MOORE GARY  Power Of The Blues,247,55,50
4669,MORCHEEBA  Head Up High,15,55,44
4670,MORCHEEBA Brixton To Beijing DVD,261,59,25
4671,MORCHEEBA Fragments Of Freedom (Фирм.),55,56,54
4672,MORISSETTE ALANIS  Supposed Former Infatuation Junkie,243,55,31
4673,MORISSETTE ALANIS  Under Rug Swept,38,55,31
4674,"MORISSETTE, ALANIS Jagged Little Pill Live DVD",141,59,31
4675,MORRICONE ENNIO  Collected  2LP,259,58,25
4676,MORRICONE ENNIO  OST The Mission  LP,281,58,6
4677,MORRICONE ENNIO  The Film Music,187,55,6
4678,MORRICONE ENNIO  The Very Best Of,234,55,25
4679,MORRICONE ENNIO & SOFIA SYMPHONY ORCHESTRA  85 лет маэстро  CD+DVD (фирм.),57,55,28
4680,"MORRICONE, ENNIO Arena Concerto DVD",180,59,25
4681,MOTORHEAD  Bastards  LP,124,58,25
4682,"MOTORHEAD  Born To Lose, Live To Win  The Bronze Singles 1978-1981  6LP",71,58,54
4683,MOTORHEAD  Death Or Glory  LP,110,58,17
4684,MOTORHEAD  Motorhead  LP,261,58,57
4685,MOTORHEAD  Motorhead  LP 2LP,201,58,6
4686,MOTORHEAD  The World Is Yours,268,55,19
4687,MOVAVI Video Suite 10 (box),156,75,0
4688,MOVAVI Video Suite 11 (box),85,75,25
4689,MOVAVI Video Suite 12 (box),80,75,57
4690,MOVAVI Видео Конвертер 11 (box),199,75,0
4691,MOVAVI Видео Конвертер 12 (box),123,75,25
4692,MOVAVI Видео Конвертер 14 (box),283,75,25
4693,MOZART W. A.  Requiem  LP,67,58,25
4694,MP3 Music World  Enigmatic Dream (подар.уп.) (mp3-CD) (Jewel),176,57,25
4695,MP3 Music World  Erotic Lounge (подар. уп.) (mp3-CD) (Jewel),21,57,0
4696,MP3 Music World  Exotic Trance (подар. уп.) (mp3-CD) (Jewel),117,57,24
4697,MP3 Music World  Fitness Club (mp3-CD) (jewel),109,57,25
4698,MP3 Music World  House Party (подар. уп.) (mp3-CD) (Jewel),118,57,25
4699,MP3 Music World  Italo Mega Dance (подар. уп.) (mp3-CD) (Jewel),132,57,25
4700,MP3 Music World  Night Dance (подар. уп.) (mp3-CD) (Jewel),174,57,25
4701,MP3 Music World  Relax Piano (mp3-CD) (Digipack),115,57,25
4702,MP3 Music World  Spa Relax (mp3-CD) (Digipack),39,57,25
4703,MP3 Music World  Звуки природы с музыкой (mp3-CD) (Digipack),112,57,25
4704,MUJUICE  Metamorphosis,115,55,25
4705,MUSE  Black Holes And Revelations (rem.),256,55,19
4706,MUSE  Drones,113,55,35
4707,MUSE  Drones  2LP,70,58,31
4708,MUSE  Drones  CD+DVD (фирм.),106,56,35
4709,MUSE  Drones (фирм.),195,56,31
4710,MUSE  Live At Rome Olympic Stadium  CD+DVD,223,55,42
4711,MUSE  Showbiz,119,55,19
4712,MUSE  The 2nd Law,139,55,25
4713,MUSE  The 2nd Law  2LP,261,58,25
4714,MUSE  The 2nd Law  Limited Edition  CD+DVD (фирм.),205,56,25
4715,MUSE  The Resistanse,72,55,25
4716,MUSE Absolution Tour DVD,255,59,25
4717,MY CHEMICAL ROMANCE  May Death Never Stop You  The Greatest Hits 2001-2013,287,55,53
4718,MY CHEMICAL ROMANCE Three Cheers For Sweet Revenge (Фирм.),290,56,6
4719,"Mad Max [PC, Jewel, русские субтитры]",39,30,42
4720,"Mad Max [PC, Цифровая версия]",174,31,55
4721,"Mad Max [PS4, русские субтитры]",242,20,42
4722,"Mad Max [Xbox One, русские субтитры]",240,24,42
4723,Mafia II,148,30,25
4724,"Mafia II (Classics) [Xbox 360, русская версия]",237,23,25
4725,"Mafia II (Platinum) [PS3, русская версия]",261,19,52
4726,Mafia II Коллекционное издание DVD-Box,193,28,10
4727,"Mafia II. Дополнения [PC, Jewel]",243,30,4
4728,"Mafia II. Расширенное издание [PC, Jewel]",104,28,27
4729,"Mafia II: Director’s Cut [MAC, Цифровая версия]",271,27,55
4730,"Magic Gooddy, а-р-а, н-р-н (Только для домашнего использования)   [PC, Цифровая версия]",248,76,55
4731,"Magicka - DLC Bundle [PC, Цифровая версия]",166,31,55
4732,"Magicka 2 [PC, Цифровая версия]",8,31,55
4733,"Magicka 2. Deluxe Edition [PC, Цифровая версия]",26,31,55
4734,"Magicka [PC, Цифровая версия]",296,31,55
4735,"Magicka. Ну очень эпическая игра [PC, Jewel]",231,30,21
4736,"Magrunner: Dark Pulse [PC, Jewel, русские субтитры]",202,30,50
4737,"Magrunner: Dark Pulse [PC, Цифровая версия]",251,31,55
4738,"Mahjong Escape Ancient China [PC, Цифровая версия]",292,31,55
4739,"Majesty 2. The Fantasy Kingdom Sim [PC, Цифровая версия]",120,31,55
4740,"Majesty 2. The Fantasy Kingdom. Вызов вампира. (Заклинания/Экшены) [PC, Цифровая версия]",82,31,55
4741,"Majesty 2. The Fantasy Kingdom. Вызов змея. (Заклинания/Экшены) [PC, Цифровая версия]",268,31,55
4742,"Majesty 2. The Fantasy Kingdom. Дар Агрелы. (Заклинания/Экшены) [PC, Цифровая версия]",97,31,55
4743,"Majesty 2. The Fantasy Kingdom. Дождь стрел. (Заклинания/Экшены) [PC, Цифровая версия]",251,31,55
4744,"Majesty 2. The Fantasy Kingdom. Доспех из кожи дракона. (Строения / юниты) [PC, Цифровая версия]",49,31,55
4745,"Majesty 2. The Fantasy Kingdom. Доспех из неврила. (Строения / юниты) [PC, Цифровая версия]",148,31,55
4746,"Majesty 2. The Fantasy Kingdom. Королевский замок. (Графические улучшения) [PC, Цифровая версия]",299,31,55
4747,"Majesty 2. The Fantasy Kingdom. Королевский кошмар. (Миссии) [PC, Цифровая версия]",211,31,55
4748,"Majesty 2. The Fantasy Kingdom. Магическое оружие из кости дракона. (Строения / юниты) [PC, Цифровая",174,31,55
4749,"Majesty 2. The Fantasy Kingdom. Медовая стрела. (Заклинания/Экшены) [PC, Цифровая версия]",4,31,55
4750,"Majesty 2. The Fantasy Kingdom. Наговор хрупкости. (Заклинания/Экшены) [PC, Цифровая версия]",272,31,55
4751,"Majesty 2. The Fantasy Kingdom. Начитанность. (Заклинания/Экшены) [PC, Цифровая версия]",49,31,55
4752,"Majesty 2. The Fantasy Kingdom. Огненный щит. (Заклинания/Экшены) [PC, Цифровая версия]",103,31,55
4753,"Majesty 2. The Fantasy Kingdom. Ослиная охота. (Миссии) [PC, Цифровая версия]",101,31,55
4754,"Majesty 2. The Fantasy Kingdom. Пак - 5-е поколение оружия и брони. (Пакеты) [PC, Цифровая версия]",96,31,55
4755,"Majesty 2. The Fantasy Kingdom. Пак - Новые экшены героев «Знания древних» (Пакеты) [PC, Цифровая ве",96,31,55
4756,"Majesty 2. The Fantasy Kingdom. Пакет текстур  Граффити. (Графические улучшения) [PC, Цифровая верси",153,31,55
4757,"Majesty 2. The Fantasy Kingdom. Пакет текстур Темное королевство. (Графические улучшения) [PC, Цифро",226,31,55
4758,"Majesty 2. The Fantasy Kingdom. Песнь боли. (Заклинания/Экшены) [PC, Цифровая версия]",223,31,55
4759,"Majesty 2. The Fantasy Kingdom. Поворот клинка. (Заклинания/Экшены) [PC, Цифровая версия]",62,31,55
4760,"Majesty 2. The Fantasy Kingdom. Роба из зачарованной ткани. (Строения / юниты) [PC, Цифровая версия]",195,31,55
4761,"Majesty 2. The Fantasy Kingdom. Руническое рукопашное оружие. (Строения / юниты) [PC, Цифровая верси",174,31,55
4762,"Majesty 2. The Fantasy Kingdom. Стрелковое оружие из демонического дерева. (Строения / юниты) [PC, Ц",229,31,55
4763,"Majesty 2. The Fantasy Kingdom. Устойчивость. (Заклинания/Экшены) [PC, Цифровая версия]",216,31,55
4764,"Majesty 2. The Fantasy Kingdom. Храм Лунорда/асассин. (Строения / юниты) [PC, Цифровая версия]",208,31,55
4765,"Majesty 2: Битвы Ардании [PC, Цифровая версия]",108,31,55
4766,"Majesty 2: Трон Ардании [PC, Цифровая версия]",129,31,55
4767,"Making History II. Другая война (русская версия) [PC, Цифровая версия]",126,31,55
4768,"Making History II. Другая война [PC, Jewel, русская версия]",184,30,29
4769,"Mars: War Logs [PC, Jewel, русские субтитры]",300,30,28
4770,"Mars: War Logs [PC, Цифровая версия]",271,31,55
4771,Mass Effect (X-Box 360) (DVD-box),193,23,44
4772,"Mass Effect 2 [PC, Цифровая версия]",45,31,55
4773,"Mass Effect 2 [PS3, русские субтитры]",175,19,25
4774,"Mass Effect 2 [Xbox 360, русские субтитры]",139,23,44
4775,"Mass Effect 2. Digital Deluxe Edition [PC, Цифровая версия]",257,31,55
4776,"Mass Effect 3 (Essentials) [PS3, русские субтитры]",60,19,21
4777,"Mass Effect 3 Digital Deluxe Edition [PC, Цифровая версия]",282,31,55
4778,"Mass Effect 3 [PC, Цифровая версия]",264,31,55
4779,"Mass Effect 3 [PC, русские субтитры]",192,30,25
